client_id,cloud,gym,insurance,mobile,music,software,streaming,none,fold
C000080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C000084,0.0,0.0,0.052434373431897045,0.10691757564838496,0.0,0.0,0.0,0.8406480509197181,3
C000085,0.0,0.0,0.7675419968316902,0.0,0.0,0.0,0.0,0.23245800316830978,2
C000088,0.10792874671521513,0.006704792406876918,0.6992403492451893,0.0,0.0,0.0,0.0,0.18612611163271864,1
C000093,0.4351474726970863,0.0,0.11509196474322946,0.0,0.0,0.0,0.0,0.4497605625596842,0
C000094,0.7326257258288449,0.0,0.06649912493186848,0.0,0.042728679693121704,0.0,0.0,0.15814646954616496,1
C000095,0.08358374500538278,0.0,0.0,0.7361303140759063,0.01391058572452937,0.1268270661284499,0.0,0.03954828906573149,1
C000100,0.10765389937714791,0.4179924109405655,0.30915087787258944,0.0,0.0,0.0,0.0,0.1652028118096972,2
C000101,0.0,0.9252957166573197,0.0,0.0,0.0,0.0,0.0,0.07470428334268031,1
C000102,0.0,0.240170760694727,0.0,0.0,0.0,0.38519071632984303,0.0,0.37463852297543,4
C000103,0.0,0.0,0.5571042800613556,0.07841612201493692,0.15323789674554086,0.1842912604368551,0.0,0.026950440741311477,3
C000104,0.0,0.0,0.5540217032798017,0.0,0.25991244541393566,0.0,0.0,0.18606585130626263,3
C000105,0.0,0.0563839300966881,0.01490394748768332,0.0,0.0,0.0,0.8987259738435174,0.029986148572111238,4
C000106,0.0,0.0,0.0,0.0,0.0,0.0,0.844432268187583,0.155567731812417,4
C000109,0.6267810369946644,0.0,0.0,0.0,0.0,0.3293679322266573,0.0,0.04385103077867836,1
C000110,0.0,0.12006016710714443,0.24884841073990124,0.48056908193612236,0.02946835018313889,0.0,0.004529159537276791,0.11652483049641627,1
C000111,0.0,0.0,0.6179001515503827,0.0,0.0,0.0,0.3465546552174261,0.035545193232191186,1
C000113,0.0,0.0,0.0,0.5693416595219779,0.11812943445929237,0.0,0.0,0.31252890601872974,0
C000115,0.22080418083905484,0.0,0.0,0.0,0.02534774600547218,0.10326577015265499,0.2501360470053502,0.40044625599746775,1
C000116,0.047722625164103215,0.0,0.8946370431831163,0.0,0.0,0.0,0.0438737585168371,0.013766573135943427,0
C000117,0.0,0.8966719141320664,0.0,0.0,0.0,0.0,0.0,0.10332808586793363,1
C000119,0.3599053622619148,0.0,0.0,0.0,0.0,0.0,0.5893617443082306,0.05073289342985454,1
C000120,0.0,0.5624087390956629,0.0,0.0,0.011222708273754578,0.0,0.11661010938314406,0.3097584432474384,3
C000122,0.33836754048332085,0.0,0.0,0.08373923984532168,0.0,0.0,0.0,0.5778932196713575,0
C000127,0.0,0.019478686696171546,0.0,0.0,0.0,0.024628654184728167,0.012586809489176145,0.9433058496299241,3
C000128,0.0,0.0,0.41031832413994684,0.0,0.5785335424821088,0.0,0.0,0.011148133377944403,1
C000129,0.21412522264701692,0.0,0.0,0.0,0.0,0.6210474162231411,0.013387455691982185,0.1514399054378598,3
C000130,0.0,0.11970291165517105,0.07138527592290142,0.0,0.0,0.0,0.0,0.8089118124219276,3
C000132,0.0,0.0,0.0,0.3201414467395472,0.1511459179561818,0.4855863131857719,0.0,0.043126322118499205,4
C000134,0.02745084905389646,0.0,0.7231635791006288,0.0,0.0,0.0,0.161943345044665,0.08744222680080971,3
C000135,0.07471528714705912,0.0,0.0,0.24788178791130214,0.022935415771886715,0.0,0.0,0.654467509169752,3
C000136,0.0,0.0,0.11391601486681736,0.09092429948107202,0.0,0.0,0.04438741896478715,0.7507722666873234,4
C000137,0.2355391941323104,0.0,0.0,0.0,0.20488285818778007,0.0,0.14037297048411357,0.41920497719579597,3
C000140,0.0,0.1550779654600214,0.0,0.0,0.0,0.5099903541958251,0.09801629620101134,0.23691538414314217,0
C000142,0.05101339304284237,0.10500923348825113,0.0,0.7883636321609898,0.0,0.0,0.04746178627056935,0.008151955037347447,4
C000144,0.0,0.0,0.0,0.0,0.0,0.9322535110790486,0.0,0.06774648892095136,0
C000148,0.0604086679229727,0.3149762591431875,0.0,0.015282487975052276,0.0,0.0,0.5469243407654181,0.06240824419336943,4
C000149,0.0,0.0,0.0,0.0,0.0,0.0,0.748400584906583,0.251599415093417,3
C000150,0.0,0.0,0.0,0.0,0.0,0.7826502286735704,0.1800773065830622,0.03727246474336743,3
C000152,0.544039611428142,0.0,0.0,0.0,0.007577144781752571,0.0,0.1653180025522557,0.2830652412378498,4
C000153,0.0,0.0,0.0,0.7932975925833956,0.0,0.0,0.0,0.2067024074166044,3
C000155,0.0,0.0,0.025700775236199253,0.0,0.0,0.0,0.0,0.9742992247638007,2
C000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
C000159,0.0,0.0,0.6901962579229024,0.008463266556787467,0.0,0.0,0.02674601832186982,0.27459445719844033,4
C000160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
C000162,0.035907023084968334,0.0,0.06042276566127732,0.12477235852837822,0.0,0.40424150503872586,0.17238903006537043,0.2022673176212798,4
C000164,0.10005864430164718,0.0,0.21559757725068202,0.0,0.5205351691954822,0.0,0.0,0.16380860925218865,4
C000168,0.0,0.31422501128804664,0.0,0.0,0.0,0.5008507998894253,0.0,0.18492418882252815,2
C000169,0.0,0.03960330681176222,0.0,0.28211637004346296,0.0,0.0,0.30577738819614075,0.37250293494863407,4
C000171,0.0,0.0,0.0,0.011043695076901913,0.0,0.0,0.8643729693622604,0.12458333556083767,3
C000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
C000173,0.06155537973054367,0.0,0.008515103722434893,0.918685909137983,0.0,0.0,0.0,0.011243607409038514,3
C000174,0.0,0.0,0.0,0.0,0.0,0.029598188326509123,0.0,0.9704018116734909,0
C000175,0.022027334435899177,0.0,0.21412723466292694,0.0,0.6828557787665687,0.0,0.0,0.08098965213460518,3
C000177,0.0858416247759057,0.0,0.19912539625981954,0.5566933504922329,0.0424494643595927,0.0,0.039926423937352004,0.0759637401750971,0
C000179,0.01312708460598069,0.23856078334057232,0.0,0.1304721483004707,0.5038001527281899,0.0,0.0,0.11403983102478632,0
C000181,0.0,0.07976037684495925,0.0,0.0,0.627849084680758,0.19510098164936487,0.0,0.09728955682491791,2
C000183,0.0,0.0751599041121352,0.0,0.7616659273495799,0.0,0.0,0.04463770495292327,0.11853646358536152,3
C000185,0.2716560502949825,0.5059695796204784,0.0,0.0,0.0,0.0,0.0,0.22237437008453909,1
C000187,0.0,0.0,0.19319852238174182,0.0,0.7611241847385439,0.0,0.0,0.045677292879714226,0
C000189,0.014445823742823926,0.0,0.0,0.0,0.023384502739106975,0.5503687338951824,0.03607345479530416,0.37572748482758267,0
C000190,0.5766717997500993,0.0,0.0,0.0,0.0,0.0,0.0,0.4233282002499007,3
C000191,0.0,0.0,0.0,0.1609783651379933,0.055437112270244206,0.0,0.727467821425294,0.0561167011664685,2
C000192,0.0,0.4038064233840046,0.03258080291106427,0.0,0.32582228191463797,0.1809534111943137,0.0,0.05683708059597936,3
C000196,0.6116687819187514,0.0,0.0,0.0,0.14364946626095834,0.0,0.0,0.24468175182029028,4
C000197,0.0,0.0,0.0,0.0,0.6674835510058891,0.11751121360339495,0.0,0.21500523539071592,3
C000198,0.0,0.0,0.0,0.0,0.0,0.0,0.7166001997534323,0.28339980024656775,3
C000201,0.0,0.8101413114230476,0.0,0.0,0.0,0.0,0.0,0.18985868857695243,4
C000202,0.38960968627012044,0.15567834180800255,0.03769192337583076,0.0,0.0,0.06854526499641837,0.3252767186904924,0.02319806485913567,3
C000203,0.0,0.15300587866770388,0.08017675842527686,0.0,0.0,0.6139862505135147,0.0,0.15283111239350455,4
C000205,0.13235902461202043,0.0,0.0,0.2676614190558691,0.0,0.09645456145283934,0.0,0.5035249948792712,2
C000206,0.0,0.0,0.0,0.0045587960091174745,0.8412255376643412,0.020850639505515328,0.0,0.13336502682102602,4
C000207,0.7211262789834888,0.16986142129936543,0.0,0.04920632944363659,0.0,0.0,0.013831169255259953,0.045974801018249245,2
C000210,0.38266124153891773,0.030200053064035868,0.08629221592934348,0.27946482279936546,0.0,0.0,0.0,0.22138166666833747,4
C000212,0.3724655832432367,0.15556883568080124,0.12757034908597478,0.1861990030576106,0.0,0.0,0.0,0.15819622893237673,4
C000214,0.0,0.0,0.0,0.021652111374975802,0.04556706573030256,0.0,0.0,0.9327808228947216,0
C000218,0.0,0.004937049495364575,0.4316481907722455,0.038245695565695154,0.06751405015627258,0.0,0.23869295139856095,0.21896206261186135,1
C000219,0.3420328593241559,0.08886106086814843,0.0,0.007918133304718654,0.5505784838674564,0.0,0.0,0.01060946263552065,4
C000222,0.0,0.0,0.0,0.006441171277893356,0.0,0.05067445292591012,0.053617308298981765,0.8892670674972147,4
C000223,0.7013605132426767,0.0,0.0,0.09169545496011043,0.0,0.0,0.12091737191778201,0.08602665987943081,3
C000226,0.0,0.0,0.9473820817380353,0.0,0.0,0.0,0.0,0.05261791826196471,1
C000228,0.0,0.009239136678991646,0.8377158264967054,0.0015320427056003338,0.13658503423952897,0.0,0.0,0.014927959879173613,4
C000230,0.0,0.026592265695172354,0.29586265932093,0.0,0.0,0.0,0.0,0.6775450749838976,2
C000233,0.0,0.0,0.06391023702350494,0.0,0.8652121855844417,0.0,0.0,0.07087757739205336,1
C000234,0.014803576428932853,0.0,0.0,0.017666995275203046,0.9038218030683015,0.0,0.0,0.06370762522756257,4
C000235,0.0,0.0,0.0,0.6609418110600127,0.0,0.0,0.0,0.3390581889399873,1
C000236,0.0,0.0,0.0,0.7733490448653539,0.005870739915713843,0.0,0.10051526360702859,0.12026495161190365,3
C000237,0.3868112623588854,0.0,0.0,0.0,0.11853282526323398,0.4405067364654881,0.04363634650790486,0.010512829404487722,0
C000238,0.0,0.2851866477657383,0.0,0.29460979365404183,0.17890583653233472,0.0,0.08023241844869022,0.1610653035991949,1
C000239,0.0,0.0,0.0,0.0,0.0,0.759362742993412,0.13918763206612472,0.10144962494046328,3
C000240,0.0,0.5153385328190333,0.0,0.0,0.0,0.0,0.0301159529935241,0.4545455141874426,0
C000242,0.0,0.01789836224611505,0.0,0.5635769669448047,0.0,0.24324940022178473,0.04907607875272043,0.12619919183457495,3
C000245,0.018829470807377704,0.0,0.0,0.0,0.0,0.0,0.021430190215219934,0.9597403389774024,0
C000246,0.9815203595267545,0.0,0.0,0.0,0.0,0.0,0.0,0.018479640473245462,4
C000248,0.23118211175930464,0.0,0.6240660596692335,0.07537114395688761,0.0,0.0,0.0,0.06938068461457436,4
C000249,0.0404584571787332,0.0,0.0,0.0,0.0,0.0,0.0,0.9595415428212668,4
C000250,0.2884354568828274,0.0,0.0,0.0,0.0,0.5204570599564603,0.0,0.19110748316071224,1
C000252,0.023817953024566216,0.0,0.01669456550190163,0.0,0.0,0.5859208806386791,0.06490750627166277,0.3086590945631903,1
C000254,0.0,0.0,0.04322178625237126,0.0,0.0,0.0,0.06797883270092761,0.8887993810467011,0
C000257,0.2532329239965473,0.0,0.0,0.0,0.28958362463853865,0.0,0.0,0.457183451364914,1
C000259,0.009185539350792278,0.0,0.3041192056110994,0.0,0.47115100515222386,0.0,0.0,0.2155442498858844,4
C000261,0.0,0.0,0.0,0.0,0.067576611889984,0.07786197343223449,0.0,0.8545614146777816,1
C000262,0.0,0.0,0.0,0.06644732684776779,0.0,0.0,0.7698629335861829,0.16368973956604937,2
C000263,0.9713215567528806,0.025246074343719695,0.0,0.0,0.0016075539460648292,0.0,0.0,0.001824814957334886,4
C000264,0.0,0.19097925375720812,0.0,0.06576746392393144,0.6879279604432207,0.0,0.0,0.055325321875639766,0
C000265,0.26908370800005604,0.0,0.0,0.0,0.0,0.6395689746396594,0.0,0.09134731736028456,3
C000270,0.0,0.0,0.0,0.0,0.38098565548824836,0.0,0.0,0.6190143445117516,3
C000271,0.0,0.6021981258500514,0.15657052924234002,0.0,0.0,0.08780300724717392,0.0,0.15342833766043462,0
C000272,0.0,0.40461330100960535,0.0,0.5256221496117379,0.0,0.0,0.0,0.06976454937865673,0
C000274,0.0,0.0,0.0,0.04020219294730907,0.0,0.6013769609874979,0.0,0.358420846065193,4
C000275,0.0,0.0,0.019270196529297862,0.28733874097278544,0.0,0.0,0.0,0.6933910624979167,1
C000276,0.02198197733074657,0.0,0.0,0.8890595852653116,0.0,0.06734255949656162,0.0,0.021615877907380177,0
C000281,0.0,0.5335654575443881,0.20704011118707108,0.0,0.0,0.21614435869600673,0.0,0.04325007257253399,0
C000283,0.0,0.0,0.0,0.0,0.0,0.0,0.8414908065897664,0.15850919341023362,3
C000284,0.0,0.0,0.0,0.4382220528825597,0.0,0.4817769997485994,0.0,0.08000094736884089,0
C000285,0.0,0.0,0.0,0.11112810407871802,0.0,0.0,0.7489958007011209,0.1398760952201611,1
C000286,0.0,0.0,0.030428583799084388,0.0741793013608641,0.8820398422037253,0.0,0.0,0.013352272636326212,0
C000290,0.0,0.0,0.0,0.44864685070605914,0.0,0.0,0.0,0.5513531492939409,1
C000292,0.5749402574262189,0.0,0.0,0.0,0.0,0.0,0.028679790096196377,0.39637995247758473,2
C000295,0.0,0.06185670232271217,0.0,0.0,0.0,0.0,0.0,0.9381432976772879,1
C000296,0.0,0.09632356474484413,0.0,0.0,0.21202505607750458,0.0,0.0,0.6916513791776513,2
C000297,0.0,0.0,0.4934092796631336,0.0,0.04692803285360246,0.0,0.0,0.459662687483264,1
C000302,0.0,0.0,0.0,0.0,0.0,0.018199335025398777,0.0,0.9818006649746012,4
C000306,0.39937894493669945,0.0,0.0,0.4298552176956466,0.0,0.0,0.0,0.17076583736765394,3
C000310,0.137957723657014,0.12874370553409548,0.0,0.0,0.0,0.0,0.0,0.7332985708088905,1
C000311,0.2591042452602434,0.0,0.0,0.0,0.0,0.0,0.0,0.7408957547397566,3
C000313,0.18418647055219947,0.0,0.0,0.06670321330527053,0.0024691492328449286,0.0,0.6112396997868559,0.1354014671228292,0
C000319,0.192817923236186,0.035408032145760965,0.0,0.7292523663775782,0.0,0.0,0.0,0.042521678240474925,3
C000322,0.0067667534086865155,0.008309119412432633,0.0,0.0,0.8838976921025978,0.0,0.0,0.10102643507628306,1
C000323,0.053490196579231354,0.0,0.9095405807007314,0.0,0.0,0.0,0.0,0.03696922272003722,4
C000324,0.0,0.06793176207234805,0.04519595233078657,0.39295507851149236,0.0,0.0,0.0,0.493917207085373,4
C000326,0.0,0.0,0.0,0.0,0.7982257621725107,0.0,0.0,0.20177423782748927,3
C000330,0.2434727078988782,0.430263215802075,0.06864722722083394,0.0,0.0,0.0,0.23578890606309527,0.02182794301511759,0
C000332,0.0,0.0,0.0,0.7137171108134786,0.0,0.0,0.0,0.28628288918652145,4
C000336,0.0,0.0,0.383117881583529,0.004065164582014908,0.0,0.0,0.6055199052969996,0.007297048537456496,3
C000338,0.5857409918535873,0.039888693745048436,0.01925407468340068,0.0,0.0,0.0,0.0,0.3551162397179636,1
C000339,0.0,0.0,0.0,0.0,0.0,0.8838317151009345,0.0,0.1161682848990655,4
C000342,0.0,0.0,0.0,0.021038528714466646,0.13577896691137575,0.49410792981613455,0.0,0.34907457455802304,0
C000343,0.6863206541661473,0.28518460400479867,0.0,0.0032792436749543054,0.0,0.0,0.0006678191175933775,0.02454767903650623,0
C000348,0.38415977908786586,0.0,0.28129601184665365,0.0,0.05019529608685084,0.0,0.0,0.28434891297862963,4
C000350,0.10497823676770143,0.0,0.0,0.0,0.6212732556877694,0.12725868338207583,0.0,0.14648982416245337,3
C000351,0.08136001342258756,0.0,0.0,0.0,0.0,0.8686011657955859,0.0,0.05003882078182653,3
C000352,0.0,0.0,0.0,0.0,0.25608771701198835,0.0,0.5628421938442887,0.1810700891437229,2
C000353,0.0,0.0,0.0,0.9740087876999325,0.0021539947916642452,0.0,0.0,0.023837217508403286,4
C000356,0.0,0.0,0.20735076436796476,0.7674796011732445,0.0,0.0,0.0,0.025169634458790724,4
C000358,0.14012944236304262,0.0,0.0,0.0,0.060461506761915494,0.02534336373254383,0.0,0.774065687142498,2
C000361,0.09654581691822743,0.0,0.013775143893375722,0.0,0.00976377794975743,0.7656134543091108,0.023598454806712094,0.09070335212281655,0
C000363,0.19098615275048328,0.0,0.0,0.47963313762764515,0.0,0.29168449699440546,0.0,0.03769621262746614,3
C000364,0.0,0.0,0.656638883387806,0.027535074078499016,0.0,0.0,0.0,0.31582604253369506,0
C000369,0.0,0.08615791041163513,0.15499325524955898,0.0,0.0,0.0,0.07825823602851344,0.6805905983102924,0
C000372,0.0,0.0,0.0,0.0,0.0,0.0,0.6705180159513547,0.32948198404864526,0
C000375,0.0,0.0,0.0,0.0,0.0,0.8880095012878484,0.0,0.11199049871215161,0
C000376,0.0,0.019021621453862027,0.07000955745885658,0.26450012737682693,0.0,0.13999062723227698,0.0,0.5064780664781775,0
C000381,0.052315848906428715,0.0,0.0,0.5831648431110287,0.0,0.017854970745066076,0.0,0.3466643372374766,1
C000382,0.0,0.013665971823423339,0.0,0.5732020040237757,0.08202226809493432,0.265662901440385,0.0,0.06544685461748156,4
C000387,0.09479022949191027,0.0,0.6614129223396409,0.0,0.0,0.0,0.08105609915093911,0.16274074901750968,0
C000388,0.0,0.024738136659240576,0.09887089501741488,0.0,0.0,0.0,0.0,0.8763909683233445,2
C000389,0.0,0.0,0.0,0.0,0.0,0.0,0.4191713464216038,0.5808286535783962,4
C000390,0.0,0.0,0.0,0.0,0.11542348423155922,0.0,0.8122846806265862,0.07229183514185455,0
C000392,0.0909244396486357,0.0,0.0,0.0,0.0,0.0,0.48439714065922235,0.42467841969214193,3
C000394,0.0,0.0,0.0,0.0,0.2857060865614254,0.0,0.0,0.7142939134385746,2
C000400,0.0,0.0,0.0,0.11095990571758828,0.0,0.0,0.0,0.8890400942824117,1
C000401,0.20271146164343226,0.0,0.0,0.0,0.0,0.0,0.0,0.7972885383565678,1
C000403,0.0,0.0,0.8274914369968244,0.0,0.0,0.09328172254462103,0.0,0.07922684045855455,2
C000406,0.0,0.0,0.0,0.19256575740476461,0.0,0.0,0.7173072279905089,0.09012701460472639,3
C000407,0.0,0.2934394179948026,0.0,0.0,0.0,0.012922423565953602,0.569264075119649,0.12437408331959476,3
C000408,0.0,0.0,0.29812168784603243,0.0,0.0,0.0,0.0,0.7018783121539676,3
C000410,0.0,0.232752590767008,0.1817421422009726,0.15163702739296273,0.19686408461694743,0.009178650031929558,0.0,0.22782550499017984,4
C000414,0.0,0.0,0.0,0.1582222711669782,0.0,0.0,0.05538359641691095,0.7863941324161108,3
C000417,0.0,0.0,0.0,0.2469745479964816,0.0,0.0,0.5258195490912265,0.22720590291229192,2
C000418,0.0,0.0,0.0,0.0,0.0,0.12609615610600283,0.0,0.8739038438939972,1
C000420,0.0,0.509656038493532,0.0,0.034852122542070325,0.0,0.019856696575718633,0.3081061358457592,0.12752900654291977,3
C000422,0.0,0.0,0.08645744550463857,0.0,0.05702205390174767,0.0,0.0,0.8565205005936137,3
C000424,0.0,0.3549116606757162,0.0,0.0,0.0,0.6073989866249645,0.0,0.03768935269931928,2
C000425,0.0,0.0,0.0,0.0,0.0,0.0,0.6897634053507761,0.31023659464922393,4
C000426,0.20267175087410919,0.7101274016338966,0.0,0.0,0.0,0.0,0.0,0.0872008474919942,2
C000427,0.0,0.0,0.0,0.0,0.0,0.41493617286246715,0.2488102248528593,0.3362536022846736,1
C000428,0.0,0.0,0.0,0.0,0.0,0.05159961052234391,0.0,0.948400389477656,1
C000431,0.0,0.9980485570196171,0.0,0.0,0.0,0.0,0.0,0.001951442980382856,3
C000433,0.0,0.0,0.2544806063802935,0.0,0.04127535658005739,0.24621647807055014,0.0,0.45802755896909897,0
C000434,0.0,0.0,0.0,0.0,0.0,0.009652909498106292,0.0,0.9903470905018937,2
C000436,0.4027885878718027,0.025810668478202698,0.04562037962256578,0.05477406802338085,0.0,0.2655423784523529,0.03940973859644166,0.16605417895525332,2
C000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C000438,0.039811769822224244,0.07693991592826752,0.0,0.0,0.0,0.0,0.8446963425607827,0.038551971688725484,4
C000443,0.10635916039448488,0.0,0.826877497921992,0.0,0.0,0.0,0.0,0.06676334168352305,2
C000445,0.0,0.0,0.0,0.0,0.0,0.10479247395383903,0.0,0.8952075260461609,3
C000446,0.0,0.0,0.35528499066292146,0.0,0.4742094287604134,0.10686889004011224,0.044662714022662385,0.018973976513890434,3
C000447,0.0,0.071082938536062,0.8793612305553085,0.0,0.0,0.0,0.027319113053777065,0.022236717854852484,0
C000448,0.13089461319527404,0.0,0.0,0.0,0.859458784973904,0.0,0.0,0.009646601830821888,3
C000452,0.0,0.7425014744433605,0.0,0.0,0.02697736160214574,0.2159556057161963,0.01007660410444908,0.004488954133848422,1
C000453,0.0,0.0,0.08276269458614134,0.05471313063974542,0.2337281959013999,0.0,0.6064725841928631,0.022323394679850228,3
C000454,0.0,0.0,0.14806143973035815,0.0,0.0,0.8304436075246966,0.0,0.021494952744945284,4
C000455,0.07759907369016572,0.31989060868771635,0.0,0.5561572115461142,0.0,0.0,0.0,0.046353106076003736,1
C000456,0.0,0.0,0.0,0.0,0.0,0.11560257540172038,0.622355362961352,0.26204206163692767,2
C000457,0.1734333146750122,0.036953497412342544,0.553195443655744,0.0,0.0,0.0,0.0,0.2364177442569012,0
C000458,0.0,0.028123376454197976,0.15326196964563438,0.0,0.16610313016853395,0.0,0.0,0.6525115237316337,1
C000461,0.0,0.0,0.669096203687909,0.0,0.0,0.0,0.0,0.330903796312091,2
C000462,0.0,0.0,0.014402804430479045,0.0,0.0,0.4752258402023103,0.35872628984930716,0.15164506551790358,2
C000464,0.0,0.0,0.0,0.0,0.06009016717163774,0.0,0.0,0.9399098328283623,1
C000465,0.10608324706032521,0.0,0.7443407095398835,0.03819686175543002,0.0,0.0,0.0,0.11137918164436122,2
C000468,0.0,0.0,0.4950212172362494,0.0,0.08625545322856466,0.235580665039376,0.0,0.18314266449580985,4
C000469,0.0,0.0,0.9936279826220819,0.004289381697952746,0.0,0.0,0.0,0.002082635679965361,2
C000470,0.0,0.0,0.9003873705974171,0.0,0.0,0.0,0.0,0.09961262940258286,2
C000471,0.19859270984708163,0.0,0.0,0.0,0.0,0.023278204216356534,0.0,0.7781290859365618,0
C000472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
C000473,0.0,0.24451756284712936,0.0,0.022295655590279292,0.6362108355176095,0.0,0.0,0.09697594604498194,4
C000475,0.0,0.0,0.20341745088128738,0.6156615455235783,0.0,0.0,0.0,0.1809210035951343,0
C000477,0.0,0.1472690107925533,0.0,0.0,0.0,0.08386571422620231,0.7448785189527432,0.0239867560285012,0
C000481,0.32097512898425323,0.44108639587436443,0.0,0.0,0.02079762242230832,0.06752529867254164,0.0,0.14961555404653237,4
C000482,0.0,0.01117967042465701,0.0,0.0,0.06493149385518598,0.0,0.6295190613411531,0.2943697743790039,0
C000484,0.0,0.0,0.0,0.10382781918732524,0.0,0.0,0.0,0.8961721808126748,1
C000492,0.11062474883582334,0.1121167349188179,0.47698906483954584,0.0,0.004084397998671512,0.033863957178312566,0.055003689288215744,0.20731740694061296,1
C000493,0.0,0.03441441571070357,0.0,0.03947443663474476,0.4109168637348591,0.0,0.11412901177395343,0.40106527214573917,2
